-4.4987000e-01	-2.0049000e-01	-4.8729000e-01	-6.1085000e-02	-5.1024000e-02	-2.1653000e-02	3.0788000e-01	-5.7097000e-02	-1.5610000e-02	1.3241000e-01	3.6023000e-01	2.0951000e-01	-4.4486000e-04	4.5643000e-02	2.1099000e-01	5.5061000e-01	1.8639000e-01	5.8702000e-02	1.8000000e+01	-5.1000000e+01	2.9000000e+01	4.4000000e+01	-2.5000000e+01	2.0000000e+01	-7.8000000e+01	-4.0000000e+00	-5.7000000e+01	5.4868000e-03	-4.8718000e-03	3.1912000e-03	5.2027000e-05	3.4499000e-04	2.5141000e-03	-2.0454000e-04	-1.9931000e-03	-6.1825000e-04	2.0000000e+00	3.0000000e+00	1.0000000e+00	2.0000000e+00	1.0000000e+00	1.0000000e+00	3.0000000e+00	3.0000000e+00	1.0000000e+00	1.0000000e+00	1.0000000e+00	1.0000000e+00	3.5905000e-02	-1.0375000e+02	-1.1897000e+02	1.5385000e+02	-6.2466000e+01	2.0804000e+02	4.4696000e+00	-4.6665000e+01	1.4479000e+02	-2.5231000e+01	-2.0513000e+02	-4.0358000e+01	9.2609000e+01	8.8504000e+00	6.1909000e+01	6.9962000e+01	9.1949000e+01	-2.0233000e+02	-1.5710000e+01	-5.6219000e+01	-1.3258000e+01	2.3295000e+02	-2.5827000e+02	5.7025000e+01	6.0528000e+01	6.1473000e+01	5.5480000e+00	5.1505000e+01	2.9502000e+01	-2.0039000e+02	9.6260000e+00	4.4402000e+01	7.5328000e+01	3.3595000e+00	5.0048000e+01	5.8790000e+01	-2.7963000e+02	8.7446000e+01	2.9345000e+01	-6.6092000e+00	-1.6112000e+00	1.6497000e+02	-3.3687000e+01	1.7421000e+02	-1.4319000e+02	1.3931000e+02	-1.4961000e+02	1.6481000e+02	-1.7286000e+02	-1.8169000e+02	-1.7561000e+02	-1.7869000e+01	-1.3961000e+01	-9.2109000e+00	4.5912000e+00	2.3210000e+01	1.4623000e+02	-1.7808000e+02	1.5201000e+02	-1.2972000e+02	1.2648000e+02	-1.4733000e+02	1.6865000e+02	1.8033000e+02	1	
-5.2843000e-01	-2.5912000e-01	-4.2584000e-01	-6.1339000e-02	-7.5853000e-02	-2.7442000e-02	3.0166000e-01	-6.4007000e-02	-4.2905000e-02	3.3057000e-01	2.3707000e-01	3.6533000e-01	6.5008000e-03	5.2863000e-02	2.2453000e-01	5.4726000e-01	1.7977000e-01	8.5435000e-02	2.5000000e+01	-2.3000000e+01	2.8000000e+01	4.6000000e+01	-5.4000000e+01	3.9000000e+01	-7.8000000e+01	-2.0000000e+00	-6.8000000e+01	7.6492000e-03	-4.4639000e-03	2.4742000e-03	7.4460000e-04	-6.5452000e-06	2.5198000e-03	-3.8057000e-04	-1.9782000e-03	-1.0207000e-03	1.0000000e+00	2.0000000e+00	1.0000000e+00	2.0000000e+00	1.0000000e+00	1.0000000e+00	2.0000000e+00	2.0000000e+00	1.0000000e+00	2.0000000e+00	1.0000000e+00	1.0000000e+00	3.3818000e-02	-7.9480000e+01	-7.4092000e+01	2.6918000e+02	-6.4591000e+00	-1.8279000e+02	7.5153000e+01	-4.4098000e+01	1.4419000e+02	-4.2769000e+00	-1.7227000e+02	-2.5832000e+01	-2.9895000e+01	6.0674000e+01	1.3823000e+02	5.6429000e+01	6.4801000e+01	-2.6334000e+02	3.4945000e+01	3.9544000e+01	4.4425000e+01	7.3094000e+01	-2.4618000e+02	5.5202000e+01	-4.3122000e+00	-3.5971000e+01	-4.0005000e+01	2.4211000e+02	-3.0704000e+01	-1.8313000e+02	-1.7990000e+00	-2.8792000e+01	2.9179000e+02	-1.7592000e+01	-7.4246000e+01	-1.7671000e+01	-2.2706000e+02	4.1538000e+01	2.5262000e+01	1.1633000e+02	2.7411000e+01	1.8463000e+00	-3.3862000e+01	1.7156000e+02	-1.4708000e+02	1.5506000e+02	-1.7217000e+02	1.8060000e+02	-1.7751000e+02	1.7789000e+02	-1.5722000e+02	1.2871000e+00	-4.9295000e+01	-2.8774000e+01	9.7736000e+00	-4.6825000e+00	1.0302000e+02	-1.8273000e+02	1.6897000e+02	-1.5129000e+02	1.2489000e+02	-1.1842000e+02	1.2541000e+02	2.0331000e+02	1	
-4.9823000e-01	-2.6346000e-01	-4.0683000e-01	-5.0683000e-02	-6.6742000e-02	-2.4397000e-02	2.7500000e-01	-1.3061000e-01	-1.0567000e-01	2.8596000e-01	3.3375000e-01	2.6932000e-01	1.0920000e-02	5.4195000e-02	2.1799000e-01	5.4572000e-01	1.3984000e-01	1.1345000e-02	2.6000000e+01	-2.4000000e+01	2.9000000e+01	6.0000000e+01	-3.9000000e+01	4.2000000e+01	-7.8000000e+01	-3.0000000e+00	-6.7000000e+01	8.9250000e-03	-5.8038000e-03	2.7718000e-03	5.8406000e-04	-5.7379000e-05	2.4386000e-03	-6.5300000e-04	-2.4464000e-03	-8.5056000e-04	1.0000000e+00	3.0000000e+00	1.0000000e+00	1.0000000e+00	1.0000000e+00	1.0000000e+00	1.0000000e+00	2.0000000e+00	2.0000000e+00	1.0000000e+00	1.0000000e+00	1.0000000e+00	2.0957000e-02	-3.4940000e+01	1.9048000e+02	-1.2839000e+00	-2.6178000e+02	-3.8176000e+01	1.7091000e+02	-1.8192000e+01	-2.1046000e+01	-9.3653000e+01	-7.2957000e+01	-6.8327000e+01	-2.0539000e+00	2.2286000e+01	1.7142000e+02	3.9634000e+01	9.8349000e+01	-2.9960000e+02	6.2743000e+01	-1.7442000e+01	6.9406000e+01	9.1777000e+01	-2.5362000e+02	5.6482000e+01	1.0460000e+01	3.5242000e+01	8.3919000e+01	2.4787000e+00	1.6242000e+01	-2.1568000e+02	3.5917000e+01	-3.1472000e+01	2.4643000e+02	-6.7954000e+01	-4.5022000e+00	2.4380000e+01	-2.4936000e+02	5.4252000e+01	3.9900000e+01	6.1425000e+01	3.6881000e+01	1.0403000e+00	2.4462000e+01	1.7538000e+02	-1.4825000e+02	1.4900000e+02	-1.6719000e+02	1.7977000e+02	-1.8226000e+02	1.8268000e+02	-1.7823000e+02	-6.6030000e+01	2.1203000e+01	-5.1797000e+01	3.8823000e+01	-5.3340000e+01	1.6133000e+02	-1.8005000e+02	1.5152000e+02	-1.2785000e+02	1.1796000e+02	-1.2576000e+02	1.3976000e+02	1.9323000e+02	1	
-4.2405000e-01	-1.8392000e-01	-3.3761000e-01	-3.5511000e-02	-4.8362000e-02	-8.3828000e-03	2.3487000e-01	-1.9757000e-01	-7.5233000e-02	1.3323000e-01	3.6197000e-01	2.3595000e-01	5.5219000e-03	4.9560000e-02	2.0653000e-01	5.2872000e-01	9.0989000e-02	2.0836000e-02	2.8000000e+01	-2.8000000e+01	2.9000000e+01	-2.1000000e+01	-2.9000000e+01	6.0000000e+00	-7.8000000e+01	-6.0000000e+00	-6.5000000e+01	6.4769000e-03	-2.9565000e-03	2.3259000e-03	-6.9340000e-05	-1.6856000e-04	2.6808000e-03	-9.8839000e-04	-2.3615000e-03	-1.3594000e-04	3.0000000e+00	2.0000000e+00	1.0000000e+00	2.0000000e+00	2.0000000e+00	1.0000000e+00	3.0000000e+00	1.0000000e+00	2.0000000e+00	2.0000000e+00	2.0000000e+00	1.0000000e+00	3.9082000e-02	-1.5899000e+02	2.8221000e+00	-3.0801000e+01	1.4113000e+02	7.6543000e+01	-4.0217000e+01	6.0951000e+01	1.2798000e+02	2.3056000e+01	-2.8721000e+02	5.1967000e+01	5.4654000e+01	2.1711000e+01	7.0501000e+01	-1.0554000e+02	-2.6183000e+01	-1.2312000e+02	2.3447000e+00	-6.5094000e+01	4.9997000e+01	2.3067000e+02	-2.2917000e+02	4.3547000e+01	3.2762000e+01	1.3289000e+02	-2.3757000e+02	2.2920000e+02	-1.1974000e+01	1.3651000e+02	-3.1670000e+02	1.2579000e+01	8.4116000e+01	-1.0758000e+02	1.5342000e+02	6.2590000e+01	2.4016000e+01	-2.1131000e+02	2.3024000e+01	-5.8368000e+01	-7.0664000e+01	9.7985000e+01	1.4624000e+02	1.8061000e+02	-1.6235000e+02	1.6292000e+02	-1.7228000e+02	1.7544000e+02	-1.7491000e+02	1.7839000e+02	-1.6368000e+02	-1.1537000e+02	6.2628000e+01	-7.0367000e+01	8.1599000e+01	-9.3077000e+01	1.4509000e+02	1.7244000e+02	-1.9678000e+02	-1.3579000e+02	1.2488000e+02	-1.3461000e+02	1.4545000e+02	1.9452000e+02	1	
-2.1487000e-01	-2.4508000e-01	-2.5204000e-01	-1.1179000e-01	-4.5751000e-02	-3.5225000e-02	2.1666000e-01	-2.1651000e-01	-8.5224000e-02	3.3120000e-01	3.0708000e-01	3.9086000e-01	6.0660000e-02	1.0560000e-02	1.9829000e-01	5.0028000e-01	7.6573000e-02	-4.8717000e-03	1.8000000e+01	-2.1000000e+01	-3.8000000e+01	4.3000000e+01	-4.5000000e+01	4.7000000e+01	-7.8000000e+01	-6.6000000e+01	2.0000000e+00	3.6152000e-03	-1.1321000e-03	-2.0848000e-03	1.0186000e-03	2.7247000e-04	2.3038000e-03	-1.0403000e-03	-2.5247000e-03	4.4022000e-04	2.0000000e+00	3.0000000e+00	1.0000000e+00	2.0000000e+00	2.0000000e+00	1.0000000e+00	2.0000000e+00	2.0000000e+00	2.0000000e+00	0.0000000e+00	2.0000000e+00	1.0000000e+00	4.7849000e-02	-1.7501000e+01	2.1225000e+02	-3.1191000e+00	-1.8051000e+02	6.8444000e+01	6.9075000e+01	-5.5445000e+01	-2.0858000e+01	-7.6027000e+01	-1.3252000e+02	-1.6544000e+01	1.7272000e+01	5.7343000e+01	9.9688000e+01	3.4289000e+01	1.0961000e+02	-2.8395000e+02	4.8857000e+01	-6.0599000e+00	-6.6623000e+01	2.3143000e+02	1.7666000e+02	-7.8247000e+00	-3.1259000e+01	-1.1964000e+02	-2.1954000e+01	-8.6438000e-02	2.4127000e+02	-1.9976000e+02	1.7896000e+01	-1.2714000e+02	3.2451000e+02	-3.1621000e+02	3.2943000e+02	-1.0274000e+02	-1.9842000e+02	2.9053000e+01	2.2409000e+01	1.4443000e+02	-3.1830000e+02	3.4437000e+02	-8.1318000e+01	1.7125000e+02	-1.6795000e+02	-1.5835000e+02	1.3509000e+02	2.1737000e+02	-1.9620000e+02	1.8010000e+02	1.6081000e+02	1.8692000e+02	-7.7977000e+01	8.6990000e+01	-1.7842000e+02	-1.4969000e+02	1.5425000e+02	-1.6803000e+02	1.7294000e+02	1.6130000e+02	-1.6467000e+02	1.7968000e+02	-1.9452000e+02	1.9215000e+02	1	
-2.0233000e-01	-1.4148000e-01	-1.7069000e-01	-3.5831000e-02	-2.3961000e-02	-1.4849000e-02	2.1946000e-01	-1.8309000e-01	-1.1270000e-01	2.9163000e-01	2.7999000e-01	3.0406000e-01	2.8548000e-02	3.0140000e-02	1.9428000e-01	4.9127000e-01	8.5135000e-02	-6.2311000e-02	2.5000000e+01	-3.3000000e+01	2.9000000e+01	3.2000000e+01	-3.3000000e+01	4.8000000e+01	-7.8000000e+01	-2.0000000e+00	1.0000000e+01	2.9577000e-03	-1.0980000e-03	3.2790000e-04	2.9478000e-04	2.2983000e-04	2.1517000e-03	-9.2295000e-04	-2.7590000e-03	3.7434000e-04	1.0000000e+00	2.0000000e+00	1.0000000e+00	2.0000000e+00	1.0000000e+00	1.0000000e+00	2.0000000e+00	2.0000000e+00	2.0000000e+00	1.0000000e+00	1.0000000e+00	2.0000000e+00	4.0255000e-02	-1.4315000e+02	2.1730000e+01	-1.3507000e+02	1.9186000e+02	1.0809000e+02	-2.8430000e+01	4.0799000e+01	1.5565000e+02	-5.0462000e+01	-1.9096000e+02	1.1581000e+01	1.3976000e+01	6.8572000e+01	7.5417000e+01	1.1433000e+02	3.4962000e+01	-2.2022000e+02	5.5920000e+01	-2.5271000e+01	-5.5557000e+01	2.7075000e+02	-2.5914000e+02	7.3984000e+01	-8.0147000e+00	9.5682000e+01	8.7678000e+01	-2.7550000e+01	4.2413000e+01	-2.1652000e+02	3.2072000e+01	-5.4296000e+01	1.7119000e+02	1.8359000e+01	-2.1597000e+01	7.8796000e+01	-2.2284000e+02	4.1271000e+01	3.7086000e+01	4.9585000e+01	1.2802000e+02	9.6789000e-01	-6.8299000e+01	1.7669000e+02	-1.6333000e+02	1.7613000e+02	-1.9677000e+02	2.0069000e+02	-1.9261000e+02	1.8439000e+02	1.7668000e+02	-1.3103000e+02	1.1259000e+02	-1.4242000e+02	1.8560000e+02	-1.9215000e+02	1.8452000e+02	1.8096000e+02	-1.9216000e+02	-1.6093000e+02	1.5990000e+02	1.9038000e+02	-1.8222000e+02	1.8005000e+02	1	
-1.6405000e-01	-1.3868000e-01	-1.7773000e-01	-3.8359000e-02	-1.0801000e-02	-2.3570000e-02	1.9094000e-01	-2.1393000e-01	-9.9914000e-02	2.5096000e-01	2.0437000e-01	2.9652000e-01	3.8166000e-02	2.3666000e-02	1.7549000e-01	4.5783000e-01	5.8567000e-02	-1.9827000e-02	2.3000000e+01	-5.3000000e+01	2.7000000e+01	4.7000000e+01	-2.8000000e+01	4.2000000e+01	-7.8000000e+01	-7.3000000e+01	9.0000000e+00	2.0467000e-03	-8.1382000e-04	2.2483000e-04	4.6029000e-04	1.1046000e-04	2.0063000e-03	-9.9046000e-04	-2.4529000e-03	9.9863000e-04	2.0000000e+00	3.0000000e+00	1.0000000e+00	2.0000000e+00	2.0000000e+00	0.0000000e+00	2.0000000e+00	2.0000000e+00	2.0000000e+00	1.0000000e+00	3.0000000e+00	2.0000000e+00	4.6223000e-02	-8.7126000e+01	-1.0370000e+02	3.2688000e+02	-2.0212000e+02	-8.5758000e+00	1.4303000e+02	2.1457000e+01	8.1172000e+01	-2.5332000e+01	-1.9192000e+02	-3.2260000e+00	-2.0152000e+01	1.1313000e+02	6.5595000e+01	5.4778000e+00	5.8357000e+01	-2.5730000e+02	6.4482000e+01	2.8569000e+01	2.3423000e+02	-6.6202000e+01	-2.1458000e+02	2.9075000e+01	1.7929000e+01	4.7783000e+01	1.3301000e+02	-3.5278000e+02	3.2446000e+02	-1.8912000e+02	1.0420000e+01	-7.5530000e+00	1.6758000e+02	-7.3095000e+01	-8.3424000e+01	1.9165000e+02	-2.0660000e+02	1.6229000e+01	3.9246000e+01	5.6942000e+01	-2.2537000e+02	7.4051000e+00	2.6882000e+02	1.7683000e+02	-1.6614000e+02	1.7958000e+02	-2.0312000e+02	2.0906000e+02	-1.9691000e+02	1.8423000e+02	-1.7559000e+02	-1.6077000e+02	1.5884000e+02	-1.8073000e+02	2.0354000e+02	-2.0225000e+02	1.8299000e+02	1.7741000e+02	-1.8499000e+02	1.8673000e+02	-1.8052000e+02	1.7589000e+02	-1.7615000e+02	1.7891000e+02	1	
-4.9824000e-01	-2.0344000e-01	-3.5105000e-01	-4.0123000e-02	-3.4535000e-02	-1.9059000e-02	1.7457000e-01	-2.2333000e-01	-7.9122000e-02	2.6763000e-01	3.7325000e-01	3.1149000e-01	1.4729000e-02	2.1084000e-02	1.7239000e-01	4.4132000e-01	4.1846000e-02	7.1749000e-03	2.3000000e+01	-4.5000000e+01	2.7000000e+01	3.2000000e+01	2.6000000e+01	4.7000000e+01	-7.8000000e+01	-2.0000000e+00	1.0000000e+01	3.4138000e-04	-1.3445000e-03	1.2611000e-03	-2.6573000e-04	2.2954000e-04	2.1970000e-03	-1.0953000e-03	-2.0526000e-03	8.8869000e-04	2.0000000e+00	3.0000000e+00	1.0000000e+00	1.0000000e+00	3.0000000e+00	1.0000000e+00	3.0000000e+00	2.0000000e+00	2.0000000e+00	1.0000000e+00	3.0000000e+00	2.0000000e+00	4.9924000e-02	-1.4723000e+02	-8.1795000e+01	2.9321000e+02	-2.0921000e+02	2.1217000e+01	1.4483000e+02	5.5153000e+00	1.5947000e+02	-2.5961000e+01	-1.9455000e+02	-3.4672000e+01	1.4937000e+01	1.1879000e+02	3.5694000e+01	1.6475000e+02	6.7059000e+01	-2.3392000e+02	7.1503000e+01	1.5909000e+00	2.1445000e+02	-3.2951000e+01	-3.2494000e+02	1.4383000e+02	-3.3866000e+01	1.3386000e+02	7.7037000e+00	6.0566000e+01	-2.6317000e+02	-1.8432000e+02	6.6243000e+00	2.8004000e+02	-1.5438000e+02	-2.9974000e+01	4.7604000e+00	1.1931000e+02	-2.6863000e+02	8.1117000e+01	5.1724000e+01	7.7868000e+01	-1.9831000e+02	-6.1168000e+01	2.7929000e+02	1.7666000e+02	-1.5983000e+02	1.6908000e+02	-1.8807000e+02	1.9241000e+02	-1.8699000e+02	1.8250000e+02	-1.8226000e+02	-1.4229000e+02	1.2125000e+02	-1.1901000e+02	1.5220000e+02	1.6068000e+02	-1.5998000e+02	-1.7799000e+02	1.6667000e+02	-1.5784000e+02	1.4407000e+02	2.0013000e+02	-1.7051000e+02	1.6982000e+02	1	
-4.7156000e-01	-2.2771000e-01	-3.1165000e-01	-4.8298000e-02	-2.4840000e-02	-1.6352000e-02	1.7367000e-01	-2.1856000e-01	-8.3695000e-02	2.8554000e-01	2.7930000e-01	3.1292000e-01	3.0188000e-02	2.2175000e-02	1.6523000e-01	4.3668000e-01	4.2664000e-02	-2.3169000e-03	2.7000000e+01	-4.8000000e+01	2.9000000e+01	3.6000000e+01	5.9000000e+01	5.0000000e+00	-7.8000000e+01	-2.0000000e+00	2.0000000e+00	6.7289000e-03	-2.6215000e-03	1.9364000e-03	-7.4670000e-06	3.1183000e-04	1.8969000e-03	-1.0259000e-03	-2.0982000e-03	8.9534000e-04	2.0000000e+00	2.0000000e+00	1.0000000e+00	1.0000000e+00	3.0000000e+00	1.0000000e+00	2.0000000e+00	1.0000000e+00	2.0000000e+00	1.0000000e+00	3.0000000e+00	2.0000000e+00	4.7776000e-02	-1.0396000e+02	-1.5640000e+01	-1.1064000e+02	1.4903000e+02	-5.3860000e+01	1.8666000e+02	1.5587000e+01	1.2195000e+02	-4.0261000e+00	-2.3228000e+02	6.8056000e+00	-2.3941000e+01	1.3356000e+02	3.2315000e+01	3.1859000e+01	1.8265000e+01	-2.1485000e+02	7.7375000e+01	-9.8779000e+00	2.3232000e+02	-2.3941000e+01	-2.7516000e+02	1.0453000e+02	-1.4806000e+01	8.2606000e+01	3.6824000e+01	-2.5427000e+02	2.0074000e+01	-2.0397000e+02	3.5753000e+01	-5.1385000e+01	1.5070000e+02	-2.0468000e+01	-1.4773000e+02	2.6630000e+02	-2.4239000e+02	5.7578000e+01	3.1261000e+01	3.3115000e+01	-1.6289000e+02	-2.5752000e+01	2.7198000e+02	1.7369000e+02	-1.5680000e+02	1.6917000e+02	-1.9313000e+02	2.0321000e+02	-1.9646000e+02	1.8509000e+02	-1.8897000e+02	-1.2093000e+02	1.0963000e+02	-1.4806000e+02	2.1594000e+02	1.2038000e+02	-1.6084000e+02	-1.7314000e+02	1.5816000e+02	-1.5620000e+02	1.6298000e+02	1.7356000e+02	-1.5839000e+02	1.6950000e+02	1	
-4.7737000e-01	-2.5511000e-01	-3.6945000e-01	-4.2492000e-02	-2.4412000e-02	-1.8908000e-02	1.6865000e-01	-2.1962000e-01	-8.3093000e-02	2.6951000e-01	3.1625000e-01	3.5693000e-01	2.4310000e-02	1.5168000e-02	1.6262000e-01	4.2897000e-01	3.9055000e-02	3.7546000e-04	2.2000000e+01	-4.6000000e+01	2.6000000e+01	3.3000000e+01	2.3000000e+01	1.0000000e+01	-7.8000000e+01	-2.0000000e+00	2.0000000e+00	1.2914000e-04	-2.8623000e-04	8.9874000e-04	-7.0689000e-05	1.1278000e-04	2.0103000e-03	-1.0363000e-03	-2.0616000e-03	9.3859000e-04	2.0000000e+00	2.0000000e+00	1.0000000e+00	1.0000000e+00	3.0000000e+00	1.0000000e+00	2.0000000e+00	1.0000000e+00	2.0000000e+00	1.0000000e+00	3.0000000e+00	1.0000000e+00	4.8231000e-02	-1.4198000e+02	-4.7426000e+01	-7.8351000e+01	1.3602000e+02	-1.1771000e+01	1.6005000e+02	2.8765000e+00	1.5592000e+02	-1.4151000e+01	-2.2795000e+02	1.1295000e+01	-1.0800000e+01	1.2363000e+02	2.3894000e+01	1.5893000e+02	4.4014000e+01	-2.3567000e+02	7.5893000e+01	5.6674000e+00	2.2450000e+02	-2.8327000e+01	-5.6622000e+01	-1.2990000e+02	-1.8420000e+01	8.4946000e+01	5.1827000e+01	6.3582000e+01	-2.9193000e+02	-1.0402000e+02	-8.0374000e+01	-4.5772000e+01	1.6151000e+02	-2.3578000e+01	-3.9776000e+01	1.6012000e+02	-2.6771000e+02	8.3536000e+01	2.6935000e+01	3.3757000e+01	-1.4249000e+02	-2.9871000e+01	2.6344000e+02	1.7510000e+02	-1.5857000e+02	1.6841000e+02	-1.9100000e+02	1.9904000e+02	-1.9267000e+02	1.8491000e+02	-1.8203000e+02	-1.5697000e+02	1.4473000e+02	-1.4235000e+02	1.6816000e+02	1.5918000e+02	-1.6296000e+02	-1.7821000e+02	1.7193000e+02	-1.6711000e+02	1.5637000e+02	1.9261000e+02	-1.7019000e+02	1.7064000e+02	1	
