8	3	5	7	11	5	8	10.4998458870832	5	4	6.33324340811520	2	3.50015411291679	5	5	7	3	3	11.4150374992788	4	3	6	4.04580368961313	11	7	11.9990000000000	9	10	4.50015411291679	3	8	4	11	3.33324340811520	5	4	7	2	3	3	3	7.13750352374994	8.16104823304806	5.22785040921546	7.50015411291679	3.73696559416621	5.25046573233074	7.44234484527458	4.19264507794240	2.41503749927884	5.22239242133645	11	2.84799690655495	6.85381320850926	4.19264507794240	4.07637538863168	3	4.41503749927884	3.44426052081948	7	7	8.58496250072116	10.4279413325095	3.20753504002006	8	10.4400793073147	4.41503749927884	10.4150374992788	2.41503749927884	10	9.66359312368028	7.09438669092103	6.61112166118801	10.0746766862945	10.5849625007212	11.0001775078490	9.58496250072116	11.9990000000000	3.41503749927884	
8	3	5	8	4	5	9	7	5	4	5.33324340811520	2	3.50015411291679	5	5	7	3	3	11.4150374992788	4	3	6	4.04580368961313	11	7	11.9990000000000	9	10	4.50015411291679	10	8	4	11	3.33324340811520	5	4	7	2	3	3	3	7.13750352374994	8.16104823304806	5.22785040921546	7.50015411291679	3.73696559416621	5.25046573233074	7.44234484527458	4.19264507794240	4.41503749927884	5.22239242133645	11	2.84799690655495	6.85381320850926	4.19264507794240	4.07637538863168	3	4.41503749927884	3.44426052081948	7	7	8.58496250072116	10.4279413325095	3.20753504002006	8	10.4400793073147	4.41503749927884	10.4150374992788	2.41503749927884	10	9.66359312368028	7.09438669092103	6.61112166118801	10.0746766862945	10.5849625007212	11.0001775078490	9.58496250072116	11.9990000000000	3.41503749927884	
8	3	5	8	11	5	11.9990000000000	6	5	4	6.33324340811520	2	3.50015411291679	5	5	7	3	3	11.4150374992788	4	3	6	4.04580368961313	11	7	11.9990000000000	9	10	4.50015411291679	3	8	4	11	3.33324340811520	5	4	7	2	3	3	3	7.13750352374994	8.16104823304806	5.22785040921546	7.50015411291679	3.73696559416621	5.25046573233074	7.44234484527458	4.19264507794240	2.41503749927884	5.22239242133645	11	2.84799690655495	6.85381320850926	4.19264507794240	4.07637538863168	3	4.41503749927884	3.44426052081948	7	7	8.58496250072116	10.4279413325095	3.20753504002006	8	10.4400793073147	4.41503749927884	10.4150374992788	2.41503749927884	10	9.66359312368028	7.09438669092103	6.61112166118801	10.0746766862945	10.5849625007212	11.0001775078490	9.58496250072116	11.9990000000000	3.41503749927884	
5	3	5	7	10	5	7	11	5	4	7.33324340811520	2	3.50015411291679	5	5	7	3	3	11.4150374992788	4	3	6	4.04580368961313	11	7	11.9990000000000	9	10	4.50015411291679	8.58496250072116	8	4	11	3.33324340811520	5	4	7	2	3	3	3	7.13750352374994	8.16104823304806	5.22785040921546	7.50015411291679	3.73696559416621	5.25046573233074	7.44234484527458	4.19264507794240	2.41503749927884	5.22239242133645	11	2.84799690655495	6.85381320850926	4.19264507794240	4.07637538863168	3	4.41503749927884	3.44426052081948	7	7	8.58496250072116	10.4279413325095	3.20753504002006	8	10.4400793073147	4.41503749927884	10.4150374992788	2.41503749927884	10	9.66359312368028	7.09438669092103	6.61112166118801	10.0746766862945	10.5849625007212	11.0001775078490	9.58496250072116	11.9990000000000	3.41503749927884	
7	3	5	8	10	5	10	10.4998458870832	5	4	5.01131531322783	2	3.50015411291679	5	5	3	3	3	11.4150374992788	4	7	3	4.04580368961313	11	7	11.9990000000000	9	10	4.50015411291679	3	8	4	11	3.33324340811520	5	4	7	2	3	3	3	7.13750352374994	8.16104823304806	5.22785040921546	7.50015411291679	3.73696559416621	5.25046573233074	7.44234484527458	4.19264507794240	2.41503749927884	5.22239242133645	11	2.84799690655495	6.85381320850926	4.19264507794240	4.07637538863168	3	4.41503749927884	3.44426052081948	7	7	8.58496250072116	10.4279413325095	3.20753504002006	8	10.4400793073147	4.41503749927884	10.4150374992788	2.41503749927884	10	9.66359312368028	7.09438669092103	6.61112166118801	10.0746766862945	10.5849625007212	11.0001775078490	9.58496250072116	11.9990000000000	3.41503749927884	
5	3	5	6.58496250072116	9	5	7	7	5	4	11.3332434081152	2	3.50015411291679	5	5	8.58496250072116	3	3	11.4150374992788	4	7	7.58496250072116	4.04580368961313	11	7	11.9990000000000	9.58496250072116	10	4.50015411291679	8.58496250072116	8	4	11	3.33324340811520	5	4	7	2	3	3	3	7.13750352374994	8.16104823304806	5.22785040921546	7.50015411291679	3.73696559416621	5.25046573233074	7.44234484527458	4.19264507794240	2.41503749927884	5.22239242133645	11	2.84799690655495	6.85381320850926	4.19264507794240	4.07637538863168	3	4.41503749927884	3.44426052081948	7	7	8.58496250072116	10.4279413325095	3.20753504002006	8	10.4400793073147	4.41503749927884	10.4150374992788	2.41503749927884	10	9.66359312368028	7.09438669092103	6.61112166118801	10.0746766862945	10.5849625007212	11.0001775078490	9.58496250072116	11.9990000000000	3.41503749927884	
10	3	5	6.58496250072116	4	5	8	10.4998458870832	5	4	7.33324340811520	2	3.50015411291679	7	5	7.58496250072116	3	3	11.4150374992788	4	7	8	4.04580368961313	11	7	11.9990000000000	11	10	4.50015411291679	10	8	4	11	3.33324340811520	5	4	7	2	3	3	3	7.13750352374994	8.16104823304806	5.22785040921546	7.50015411291679	3.73696559416621	5.25046573233074	7.44234484527458	4.19264507794240	2.41503749927884	5.22239242133645	11	2.84799690655495	6.85381320850926	4.19264507794240	4.07637538863168	3	4.41503749927884	3.44426052081948	7	7	8.58496250072116	10.4279413325095	3.20753504002006	8	10.4400793073147	4.41503749927884	10.4150374992788	2.41503749927884	10	9.66359312368028	7.09438669092103	6.61112166118801	10.0746766862945	10.5849625007212	11.0001775078490	9.58496250072116	11.9990000000000	3.41503749927884	
5	3	5	6.58496250072116	4	5	8	10.4998458870832	5	4	11.9990000000000	2	3.50015411291679	8	5	8.58496250072116	3	3	11.4150374992788	4	7	8	4.04580368961313	11	7	11.9990000000000	10	10	4.50015411291679	9	8	4	11	3.33324340811520	5	4	7	2	3	3	3	7.13750352374994	8.16104823304806	5.22785040921546	7.50015411291679	3.73696559416621	5.25046573233074	7.44234484527458	4.19264507794240	2.41503749927884	5.22239242133645	11	2.84799690655495	6.85381320850926	4.19264507794240	4.07637538863168	3	4.41503749927884	3.44426052081948	7	7	8.58496250072116	10.4279413325095	3.20753504002006	8	10.4400793073147	4.41503749927884	10.4150374992788	2.41503749927884	10	9.66359312368028	7.09438669092103	6.61112166118801	10.0746766862945	10.5849625007212	11.0001775078490	9.58496250072116	11.9990000000000	3.41503749927884	
5	3	5	8	11	5	8	8	5	4	5.33324340811520	2	3.50015411291679	5	5	3	3	3	11.4150374992788	4	7	3	4.04580368961313	11	7	11.9990000000000	4	10	4.50015411291679	3	8	4	11	3.33324340811520	5	4	7	2	3	3	3	7.13750352374994	8.16104823304806	5.22785040921546	7.50015411291679	3.73696559416621	5.25046573233074	7.44234484527458	4.19264507794240	2.41503749927884	5.22239242133645	11	2.84799690655495	6.85381320850926	4.19264507794240	4.07637538863168	3	4.41503749927884	3.44426052081948	7	7	8.58496250072116	10.4279413325095	3.20753504002006	8	10.4400793073147	4.41503749927884	10.4150374992788	2.41503749927884	10	9.66359312368028	7.09438669092103	6.61112166118801	10.0746766862945	10.5849625007212	11.0001775078490	9.58496250072116	11.9990000000000	3.41503749927884	
7	3	5	8	10	5	11.9990000000000	6	5	4	6.01131531322783	2	3.50015411291679	5	5	3	3	3	11.4150374992788	4	7	3	4.04580368961313	11	7	11.9990000000000	4	10	4.50015411291679	3	8	4	11	3.33324340811520	5	4	7	2	3	3	3	7.13750352374994	8.16104823304806	5.22785040921546	7.50015411291679	3.73696559416621	5.25046573233074	7.44234484527458	4.19264507794240	2.41503749927884	5.22239242133645	11	2.84799690655495	6.85381320850926	4.19264507794240	4.07637538863168	3	4.41503749927884	3.44426052081948	7	7	8.58496250072116	10.4279413325095	3.20753504002006	8	10.4400793073147	4.41503749927884	10.4150374992788	2.41503749927884	10	9.66359312368028	7.09438669092103	6.61112166118801	10.0746766862945	10.5849625007212	11.0001775078490	9.58496250072116	11.9990000000000	3.41503749927884	
10	3	5	9	7.58496250072116	5	7	8	5	4	9.33324340811520	2	3.50015411291679	5	5	7	3	3	11.4150374992788	4	7	6	4.04580368961313	11	7	11.9990000000000	9	10	4.50015411291679	3	8	4	11	3.33324340811520	5	4	7	2	3	3	3	7.13750352374994	8.16104823304806	5.22785040921546	7.50015411291679	3.73696559416621	5.25046573233074	7.44234484527458	4.19264507794240	2.41503749927884	5.22239242133645	11	2.84799690655495	6.85381320850926	4.19264507794240	4.07637538863168	3	4.41503749927884	3.44426052081948	7	7	8.58496250072116	10.4279413325095	3.20753504002006	8	10.4400793073147	4.41503749927884	10.4150374992788	2.41503749927884	10	9.66359312368028	7.09438669092103	6.61112166118801	10.0746766862945	10.5849625007212	11.0001775078490	9.58496250072116	11.9990000000000	3.41503749927884	
